oai:ecommons.cornell.edu:1813/12158,2007 Rockefeller New Media Foundation Proposal,"Modem technologies are now designed to extract and re-author privacy. The
re-authoring of identity has become an implicit part of contemporary reality.
The next generation of my ""Bot"" lineage specifically addresses ownership of
one's self. Her name is Gene.
Gene will have the same capabilities as earlier works such as Ruby and DiNA,
but what is unique to Gene is that she will also have the ability to scan and
capture users finger prints. Once captured, Gene will store the scans, identify
and offer certificates of copyright to them and in return, give Users back
copyright to their own identity. Gene, like DiNA will be a ""live"" installation,
connected to the internet.",,,
oai:ecommons.cornell.edu:1813/12175,2007 Rockefeller New Media Foundation Proposal,"I wish to receive support for the construction of a newsstand. Rather than selling newspapers,
magazines and snacks, this newsstand will allow users to interact with the dissemination of
information.",,,
oai:ecommons.cornell.edu:1813/12176,2007 Rockefeller New Media Foundation Proposal,"""Moving Camera Studies"" investigates why our personal sense of looking around and
moving through space differ from the gaze of a camera. The method of investigation is
through using a hand-held digital camera along with GPS and angular sensors, then
relying on extensive handiwork, frame by frame, after shooting. The intention is explore
aesthetic potential in the fastest, least constrained way. The goal is to become fluent in
what can be done, and to make an installation.",,,
oai:ecommons.cornell.edu:1813/12198,2005 Rockefeller New Media Foundation Proposal,"The title MobBob is drawn from the vernacular of gaming - Bob is a general term
referring to a player's avatar - originally used to describe the basic model in the first 3D
computer shooter game, Doom. Simply described, MobBob is a computer game where the
player plays from the perspective of a mob; the resulting game dynamic challenges the
structures of character identification and agency usually found in computer games. The
project consists of a fully realized 3D computer game programmed and designed from the
ground up (ie not a modification of an available game) resulting in both distributable piece of
software and a physical public installation involving a fixed wide screen projection.",,,
oai:ecommons.cornell.edu:1813/12230,A Residential Data Curation Internship: Opportunities and Challenges,"During the summer of 2008, while a student at San Jose State University?s School of Library and Information Science, the author completed a residential data curation internship at the
Cornell Biological Field Station. The internship entailed preparing and documenting a long term dataset collected by researchers at the field station. Internships such as this one present learning opportunities not only for students interested in the field of data curation, but for researchers as well. They also provide the opportunity to facilitate collaborations between
library staff and researchers.",,,
oai:ecommons.cornell.edu:1813/12252,"Chickens, Chickens and More Chickens","Poultry production on a small scale can be rewarding in many ways. Most people raise poultry primarily for pleasure or hobby. However, birds can be raised for exhibition and table fare as well. Whatever your reason, this bulletin describes how best to raise your poultry with a minimum of cost. Included in the contents are management tips ranging from artificial incubation to developing a poultry enterprise.",,,
oai:ecommons.cornell.edu:1813/12256,The Abortion Debate and Its Polarizing Affects on the Women's Movement,This video is about the abortion debate and its negative affects on women.,,,
oai:ecommons.cornell.edu:1813/12260,2006 Rockefeller New Media Foundation Proposal,"This project is a virtual reality drama, Human Trials, to be presented in an immersive virtual reality system,
featuring live actors controlling computer graphic characters that interact with the participant. Imagine Tarkovsky's
Stalker, crossed with Alice Through the Looking Glass, crossed with Monty Python and the Holy Grail. Now imagine
embarking on a guided journey through this warped yet familiar landscape. As you proceed your actions and
interactions are observed, interpreted psychologically, and used to determine the outcome of your quest.
The underlying question for this project is: Can virtual reality be as powerful a medium for fiction as novels,
plays, film? VR immerses the user in a 3D audio/visual environment which she navigates and interacts with in real time.
In fiction, the reader/viewer identifies with a protagonist who is dealing with a challenging situation. It has proven very
difficult to bring the two together and make the user the protagonist, navigating a dramatic situation that is rich
emotionally, psychologically, sociologically, politically. This project builds on the lessons we learnt creating a previous
virtual fiction, The Thing Growing, and continues our explorations and experimentations in the field of
virtual fiction.",,,
oai:ecommons.cornell.edu:1813/12261,2006 Rockefeller New Media Foundation Proposal,"The ""Computers are Cool Summer Tour 2k6"" is a month long cross country tour
featuring performance/workshops led by myself on various topics revolving
around media intervention and making art with computers. This tour will also
have an online component.",,,
oai:ecommons.cornell.edu:1813/12280,2006 Rockefeller New Media Foundation Proposal,"Remote Viewings (working title) is a site-specific interactive installation, currently in
the initial phases of development. At the heart of this installation is a custom
interaction device based physically and conceptually on that of a telescope - a
familiar object that invites viewer interaction and which is metaphorically linked to
the searching and collecting aspects of my art practice. Along with the remote
viewing telescope, the installation space will contain many of the objects that I
continuously collect as a regular part of my creative process.",,,
oai:ecommons.cornell.edu:1813/12294,2006 Rockefeller New Media Foundation Proposal,"Once A Wall, or Ripple Remains is the last fold in an on-going documentary project spanning more than seven years
to date as well as a wide range of media (from single channel video, CD-ROM, website, to written text, 3-D
animation, and interactive installation). The various media reflect and undermine each other's reports, detecting gaps,
contradiction and bias in the perception and mediation of the primary experiences or encounters that set the trail of
records in motion. Together they form a shifting history not only of the experiences themselves, but of each moment's
viewing and of its articulation: a manifold document that questions the stability of any perception, record, or
rendering of such encounters.",,,
oai:ecommons.cornell.edu:1813/12295,2006 Rockefeller New Media Foundation Supplementary Material,,,,
oai:ecommons.cornell.edu:1813/12308,Council of Librarians 06/10/1998 Meeting,Council of Librarians 06/10/1998 Meeting,,,
oai:ecommons.cornell.edu:1813/12309,Council of Librarians 03/07/2007 Meeting - Attachment #4,Council of Librarians 03/07/2007 Meeting - Attachment #4,,,
oai:ecommons.cornell.edu:1813/12310,Council of Librarians 09/20/2000 Meeting,Council of Librarians 09/20/2000 Meeting,,,
oai:ecommons.cornell.edu:1813/12311,Council of Librarians 11/17/1999 Meeting,Council of Librarians 11/17/1999 Meeting,,,
oai:ecommons.cornell.edu:1813/12312,Council of Librarians 06/13/2007 Meeting - Attachment #1,Council of Librarians 06/13/2007 Meeting - Attachment #1,,,
oai:ecommons.cornell.edu:1813/12313,Council of Librarians 03/16/2005 Meeting,Council of Librarians 03/16/2005 Meeting,,,
oai:ecommons.cornell.edu:1813/12314,Council of Librarians 06/01/2005 Meeting,Council of Librarians 06/01/2005 Meeting,,,
oai:ecommons.cornell.edu:1813/12315,Council of Librarians 11/19/1997 Meeting,Council of Librarians 11/19/1997 Meeting,,,
oai:ecommons.cornell.edu:1813/12316,Council of Librarians 06/09/1999 Meeting,Council of Librarians 06/09/1999 Meeting,,,
oai:ecommons.cornell.edu:1813/12317,Council of Librarians 09/16/1998 Meeting,Council of Librarians 09/16/1998 Meeting,,,
oai:ecommons.cornell.edu:1813/12318,Council of Librarians 01/22/1997 Meeting,Council of Librarians 01/22/1997 Meeting,,,
oai:ecommons.cornell.edu:1813/12319,Council of Librarians 03/24/2008 Meeting,Council of Librarians 03/24/2008 Meeting,,,
oai:ecommons.cornell.edu:1813/12320,Council of Librarians 05/22/2002 Meeting,Council of Librarians 05/22/2002 Meeting,,,
oai:ecommons.cornell.edu:1813/12321,Council of Librarians 09/14/2005 Meeting,Council of Librarians 09/14/2005 Meeting,,,
oai:ecommons.cornell.edu:1813/12322,Council of Librarians 03/07/2007 Meeting - Attachment #2,Council of Librarians 03/07/2007 Meeting - Attachment #2,,,
oai:ecommons.cornell.edu:1813/12323,Council of Librarians 09/21/2007 Meeting,Council of Librarians 09/21/2007 Meeting,,,
oai:ecommons.cornell.edu:1813/12324,Council of Librarians 03/08/2006 Meeting,Council of Librarians 03/08/2006 Meeting,,,
oai:ecommons.cornell.edu:1813/12325,Council of Librarians 02/19/1997 Meeting,Council of Librarians 02/19/1997 Meeting,,,
oai:ecommons.cornell.edu:1813/12326,Council of Librarians 01/28/1998 Meeting,Council of Librarians 01/28/1998 Meeting,,,
oai:ecommons.cornell.edu:1813/12327,Council of Librarians 09/20/2000 Meeting,Council of Librarians 09/20/2000 Meeting,,,
oai:ecommons.cornell.edu:1813/12328,Council of Librarians 03/07/2007 Meeting - Attachment #3,Council of Librarians 03/07/2007 Meeting - Attachment #3,,,
oai:ecommons.cornell.edu:1813/12329,Council of Librarians 12/14/1999 Meeting,Council of Librarians 12/14/1999 Meeting,,,
oai:ecommons.cornell.edu:1813/12330,Council of Librarians 03/20/2002 Meeting,Council of Librarians 03/20/2002 Meeting,,,
oai:ecommons.cornell.edu:1813/12331,Council of Librarians 04/29/1998 Meeting,Council of Librarians 04/29/1998 Meeting,,,
oai:ecommons.cornell.edu:1813/12332,Council of Librarians 12/03/2007 Meeting,Council of Librarians 12/03/2007 Meeting,,,
oai:ecommons.cornell.edu:1813/12333,Council of Librarians 01/20/1999 Meeting,Council of Librarians 01/20/1999 Meeting,,,
oai:ecommons.cornell.edu:1813/12334,Council of Librarians 09/19/2001 Meeting,Council of Librarians 09/19/2001 Meeting,,,
oai:ecommons.cornell.edu:1813/12335,Council of Librarians 09/22/1999 Meeting,Council of Librarians 09/22/1999 Meeting,,,
oai:ecommons.cornell.edu:1813/12336,Council of Librarians 12/19/2005 Meeting,Council of Librarians 12/19/2005 Meeting,,,
oai:ecommons.cornell.edu:1813/12337,Council of Librarians 03/18/1998 Meeting,Council of Librarians 03/18/1998 Meeting,,,
oai:ecommons.cornell.edu:1813/12338,Council of Librarians 12/06/2000 Meeting,Council of Librarians 12/06/2000 Meeting,,,
oai:ecommons.cornell.edu:1813/12339,Council of Librarians 03/08/2006 Meeting - Attachment #1,Council of Librarians 03/08/2006 Meeting - Attachment #1,,,
oai:ecommons.cornell.edu:1813/12340,Council of Librarians 03/07/2007 Meeting,Council of Librarians 03/07/2007 Meeting,,,
oai:ecommons.cornell.edu:1813/12341,Council of Librarians 06/03/2008 Meeting,Council of Librarians 06/03/2008 Meeting,,,
oai:ecommons.cornell.edu:1813/12342,Council of Librarians 01/16/2002 Meeting,Council of Librarians 01/16/2002 Meeting,,,
oai:ecommons.cornell.edu:1813/12343,Council of Librarians 09/18/2006 Meeting,Council of Librarians 09/18/2006 Meeting,,,
oai:ecommons.cornell.edu:1813/12344,Council of Librarians 04/16/1997 Meeting,Council of Librarians 04/16/1997 Meeting,,,
oai:ecommons.cornell.edu:1813/12345,Council of Librarians 03/01/1997 Meeting,Council of Librarians 03/01/1997 Meeting,,,
oai:ecommons.cornell.edu:1813/12346,Council of Librarians 11/20/2002 Meeting,Council of Librarians 11/20/2002 Meeting,,,
oai:ecommons.cornell.edu:1813/12347,Council of Librarians 09/17/1997 Meeting,Council of Librarians 09/17/1997 Meeting,,,
oai:ecommons.cornell.edu:1813/12348,Council of Librarians 03/15/2000 Meeting,Council of Librarians 03/15/2000 Meeting,,,
oai:ecommons.cornell.edu:1813/12349,Council of Librarians 03/07/2007 Meeting - Attachment #1,Council of Librarians 03/07/2007 Meeting - Attachment #1,,,
oai:ecommons.cornell.edu:1813/12350,Council of Librarians 12/13/2006 Meeting,Council of Librarians 12/13/2006 Meeting,,,
oai:ecommons.cornell.edu:1813/12351,Council of Librarians 06/13/2007 Meeting,Council of Librarians 06/13/2007 Meeting,,,
oai:ecommons.cornell.edu:1813/12352,Council of Librarians 11/18/1998 Meeting,Council of Librarians 11/18/1998 Meeting,,,
oai:ecommons.cornell.edu:1813/12353,University Library Management Team 09/28/2005 Meeting,University Library Management Team 09/28/2005 Meeting,,,
oai:ecommons.cornell.edu:1813/12354,University Library Management Team 08/25/2004 Meeting,University Library Management Team 08/25/2004 Meeting,,,
oai:ecommons.cornell.edu:1813/12355,University Library Management Team 03/29/2006 Meeting,University Library Management Team 03/29/2006 Meeting,,,
oai:ecommons.cornell.edu:1813/12356,University Library Management Team 04/02/2008 Meeting,University Library Management Team 04/02/2008 Meeting,,,
oai:ecommons.cornell.edu:1813/12357,University Library Management Team 12/20/2006 Meeting,University Library Management Team 12/20/2006 Meeting,,,
oai:ecommons.cornell.edu:1813/12358,University Library Management Team 11/26/2003 Meeting,University Library Management Team 11/26/2003 Meeting,,,
oai:ecommons.cornell.edu:1813/12359,University Library Management Team 08/03/2005 Meeting,University Library Management Team 08/03/2005 Meeting,,,
oai:ecommons.cornell.edu:1813/12361,University Library Management Team 08/29/2000 Meeting,University Library Management Team 08/29/2000 Meeting,,,
oai:ecommons.cornell.edu:1813/12362,University Library Management Team 04/04/2000 Meeting,University Library Management Team 04/04/2000 Meeting,,,
oai:ecommons.cornell.edu:1813/12363,University Library Management Team 11/12/2007 Meeting,University Library Management Team 11/12/2007 Meeting,,,
oai:ecommons.cornell.edu:1813/12364,University Library Management Team 09/19/2007 Meeting,University Library Management Team 09/19/2007 Meeting,,,
oai:ecommons.cornell.edu:1813/12365,University Library Management Team 10/10/2000 Meeting,University Library Management Team 10/10/2000 Meeting,,,
oai:ecommons.cornell.edu:1813/12366,University Library Management Team 12/21/1999 Meeting,University Library Management Team 12/21/1999 Meeting,,,
oai:ecommons.cornell.edu:1813/12367,University Library Management Team 06/20/2007 Meeting,University Library Management Team 06/20/2007 Meeting,,,
oai:ecommons.cornell.edu:1813/12368,University Library Management Team 02/13/2001 Meeting,University Library Management Team 02/13/2001 Meeting,,,
oai:ecommons.cornell.edu:1813/12369,University Library Management Team 01/12/2005 Meeting,University Library Management Team 01/12/2005 Meeting,,,
oai:ecommons.cornell.edu:1813/12370,University Library Management Team 09/18/2002 Meeting,University Library Management Team 09/18/2002 Meeting,,,
oai:ecommons.cornell.edu:1813/12371,University Library Management Team 12/16/2005 Meeting,University Library Management Team 12/16/2005 Meeting,,,
oai:ecommons.cornell.edu:1813/12372,University Library Management Team 04/25/2000 Meeting,University Library Management Team 04/25/2000 Meeting,,,
oai:ecommons.cornell.edu:1813/12373,University Library Management Team 09/01/1998 Meeting,University Library Management Team 09/01/1998 Meeting,,,
oai:ecommons.cornell.edu:1813/12374,University Library Management Team 03/09/1999 Meeting,University Library Management Team 03/09/1999 Meeting,,,
oai:ecommons.cornell.edu:1813/12375,University Library Management Team 06/08/2005 Meeting,University Library Management Team 06/08/2005 Meeting,,,
oai:ecommons.cornell.edu:1813/12376,University Library Management Team 11/15/2006 Meeting,University Library Management Team 11/15/2006 Meeting,,,
oai:ecommons.cornell.edu:1813/12377,University Library Management Team 04/07/1998 Meeting,University Library Management Team 04/07/1998 Meeting,,,
oai:ecommons.cornell.edu:1813/12378,University Library Management Team 06/16/2004 Meeting,University Library Management Team 06/16/2004 Meeting,,,
oai:ecommons.cornell.edu:1813/12379,University Library Management Team 07/18/2007 Meeting,University Library Management Team 07/18/2007 Meeting,,,
oai:ecommons.cornell.edu:1813/12380,University Library Management Team 09/05/2001 Meeting,University Library Management Team 09/05/2001 Meeting,,,
oai:ecommons.cornell.edu:1813/12381,University Library Management Team 10/13/1998 Meeting,University Library Management Team 10/13/1998 Meeting,,,
oai:ecommons.cornell.edu:1813/12382,University Library Management Team 10/03/2000 Meeting,University Library Management Team 10/03/2000 Meeting,,,
oai:ecommons.cornell.edu:1813/12383,University Library Management Team 05/26/1998 Meeting,University Library Management Team 05/26/1998 Meeting,,,
oai:ecommons.cornell.edu:1813/12384,University Library Management Team 12/08/2004 Meeting,University Library Management Team 12/08/2004 Meeting,,,
oai:ecommons.cornell.edu:1813/12385,University Library Management Team 07/17/2001 Meeting,University Library Management Team 07/17/2001 Meeting,,,
oai:ecommons.cornell.edu:1813/12386,University Library Management Team 05/11/2005 Meeting,University Library Management Team 05/11/2005 Meeting,,,
oai:ecommons.cornell.edu:1813/12387,University Library Management Team 03/10/1998 Meeting,University Library Management Team 03/10/1998 Meeting,,,
oai:ecommons.cornell.edu:1813/12388,University Library Management Team 05/19/1998 Meeting,University Library Management Team 05/19/1998 Meeting,,,
oai:ecommons.cornell.edu:1813/12389,University Library Management Team 04/04/2001 Meeting,University Library Management Team 04/04/2001 Meeting,,,
oai:ecommons.cornell.edu:1813/12390,University Library Management Team 05/09/2000 Meeting,University Library Management Team 05/09/2000 Meeting,,,
oai:ecommons.cornell.edu:1813/12391,University Library Management Team 06/06/2007 Meeting,University Library Management Team 06/06/2007 Meeting,,,
oai:ecommons.cornell.edu:1813/12392,University Library Management Team 10/10/2001 Meeting,University Library Management Team 10/10/2001 Meeting,,,
oai:ecommons.cornell.edu:1813/12393,University Library Management Team 12/12/2007 Meeting,University Library Management Team 12/12/2007 Meeting,,,
oai:ecommons.cornell.edu:1813/12394,University Library Management Team 02/03/1998 Meeting,University Library Management Team 02/03/1998 Meeting,,,
oai:ecommons.cornell.edu:1813/12395,University Library Management Team 11/19/2003 Meeting,University Library Management Team 11/19/2003 Meeting,,,
oai:ecommons.cornell.edu:1813/12396,University Library Management Team 10/31/2001 Meeting,University Library Management Team 10/31/2001 Meeting,,,
oai:ecommons.cornell.edu:1813/12397,University Library Management Team 05/07/2003 Meeting,University Library Management Team 05/07/2003 Meeting,,,
oai:ecommons.cornell.edu:1813/12398,University Library Management Team 02/06/2008 Meeting,University Library Management Team 02/06/2008 Meeting,,,
oai:ecommons.cornell.edu:1813/12399,University Library Management Team 11/16/2005 Meeting,University Library Management Team 11/16/2005 Meeting,,,
oai:ecommons.cornell.edu:1813/12400,University Library Management Team 07/18/2006 Meeting,University Library Management Team 07/18/2006 Meeting,,,
oai:ecommons.cornell.edu:1813/12401,University Library Management Team 03/21/2000 Meeting,University Library Management Team 03/21/2000 Meeting,,,
oai:ecommons.cornell.edu:1813/12402,University Library Management Team 12/14/1999 Meeting,University Library Management Team 12/14/1999 Meeting,,,
oai:ecommons.cornell.edu:1813/12403,University Library Management Team 07/31/2001 Meeting,University Library Management Team 07/31/2001 Meeting,,,
oai:ecommons.cornell.edu:1813/12404,University Library Management Team 04/21/1998 Meeting,University Library Management Team 04/21/1998 Meeting,,,
oai:ecommons.cornell.edu:1813/12405,University Library Management Team 09/05/2000 Meeting,University Library Management Team 09/05/2000 Meeting,,,
oai:ecommons.cornell.edu:1813/12406,University Library Management Team 12/03/2003 Meeting,University Library Management Team 12/03/2003 Meeting,,,
oai:ecommons.cornell.edu:1813/12407,University Library Management Team 07/10/2002 Meeting,University Library Management Team 07/10/2002 Meeting,,,
oai:ecommons.cornell.edu:1813/12408,University Library Management Team 10/27/2004 Meeting,University Library Management Team 10/27/2004 Meeting,,,
oai:ecommons.cornell.edu:1813/12409,University Library Management Team 02/19/2003 Meeting,University Library Management Team 02/19/2003 Meeting,,,
oai:ecommons.cornell.edu:1813/12410,University Library Management Team 01/26/1999 Meeting,University Library Management Team 01/26/1999 Meeting,,,
oai:ecommons.cornell.edu:1813/12411,University Library Management Team 09/29/1998 Meeting,University Library Management Team 09/29/1998 Meeting,,,
oai:ecommons.cornell.edu:1813/12412,University Library Management Team 02/16/2005 Meeting,University Library Management Team 02/16/2005 Meeting,,,
oai:ecommons.cornell.edu:1813/12413,University Library Management Team 02/26/1998 Meeting,University Library Management Team 02/26/1998 Meeting,,,
oai:ecommons.cornell.edu:1813/12415,University Library Management Team 04/27/2005 Meeting,University Library Management Team 04/27/2005 Meeting,,,
oai:ecommons.cornell.edu:1813/12416,University Library Management Team 04/09/2003 Meeting,University Library Management Team 04/09/2003 Meeting,,,
oai:ecommons.cornell.edu:1813/12417,University Library Management Team 03/08/2008 Meeting,University Library Management Team 03/08/2008 Meeting,,,
oai:ecommons.cornell.edu:1813/12418,University Library Management Team 10/12/2005 Meeting,University Library Management Team 10/12/2005 Meeting,,,
oai:ecommons.cornell.edu:1813/12419,University Library Management Team 12/19/2001 Meeting,University Library Management Team 12/19/2001 Meeting,,,
oai:ecommons.cornell.edu:1813/12420,University Library Management Team 09/11/2002 Meeting,University Library Management Team 09/11/2002 Meeting,,,
oai:ecommons.cornell.edu:1813/12421,University Library Management Team 06/04/2003 Meeting,University Library Management Team 06/04/2003 Meeting,,,
oai:ecommons.cornell.edu:1813/12422,University Library Management Team 09/15/1997 Meeting,University Library Management Team 09/15/1997 Meeting,,,
oai:ecommons.cornell.edu:1813/12423,University Library Management Team 07/20/2005 Meeting,University Library Management Team 07/20/2005 Meeting,,,
oai:ecommons.cornell.edu:1813/12424,University Library Management Team 11/03/1998 Meeting,University Library Management Team 11/03/1998 Meeting,,,
oai:ecommons.cornell.edu:1813/12425,University Library Management Team 10/09/2002 Meeting,University Library Management Team 10/09/2002 Meeting,,,
oai:ecommons.cornell.edu:1813/12426,University Library Management Team 06/09/1998 Meeting,University Library Management Team 06/09/1998 Meeting,,,
oai:ecommons.cornell.edu:1813/12428,University Library Management Team 06/13/2000 Meeting,University Library Management Team 06/13/2000 Meeting,,,
oai:ecommons.cornell.edu:1813/12429,University Library Management Team 10/06/2004 Meeting,University Library Management Team 10/06/2004 Meeting,,,
oai:ecommons.cornell.edu:1813/12430,University Library Management Team 07/28/1998 Meeting,University Library Management Team 07/28/1998 Meeting,,,
oai:ecommons.cornell.edu:1813/12431,University Library Management Team 07/31/2002 Meeting,University Library Management Team 07/31/2002 Meeting,,,
oai:ecommons.cornell.edu:1813/12432,University Library Management Team 11/21/2000 Meeting,University Library Management Team 11/21/2000 Meeting,,,
oai:ecommons.cornell.edu:1813/12433,University Library Management Team 05/04/1999 Meeting,University Library Management Team 05/04/1999 Meeting,,,
oai:ecommons.cornell.edu:1813/12434,University Library Management Team 02/22/2000 Meeting,University Library Management Team 02/22/2000 Meeting,,,
oai:ecommons.cornell.edu:1813/12435,University Library Management Team 02/02/2005 Meeting,University Library Management Team 02/02/2005 Meeting,,,
oai:ecommons.cornell.edu:1813/12436,University Library Management Team 10/22/2003 Meeting,University Library Management Team 10/22/2003 Meeting,,,
oai:ecommons.cornell.edu:1813/12437,University Library Management Team 05/14/2001 Meeting,University Library Management Team 05/14/2001 Meeting,,,
oai:ecommons.cornell.edu:1813/12438,University Library Management Team 03/09/2000 Meeting,University Library Management Team 03/09/2000 Meeting,,,
oai:ecommons.cornell.edu:1813/12439,University Library Management Team 12/22/1998 Meeting,University Library Management Team 12/22/1998 Meeting,,,
oai:ecommons.cornell.edu:1813/12440,University Library Management Team 02/13/2002 Meeting,University Library Management Team 02/13/2002 Meeting,,,
oai:ecommons.cornell.edu:1813/12441,University Library Management Team 02/15/2006 Meeting,University Library Management Team 02/15/2006 Meeting,,,
oai:ecommons.cornell.edu:1813/12442,University Library Management Team 03/15/2006 Meeting,University Library Management Team 03/15/2006 Meeting,,,
oai:ecommons.cornell.edu:1813/12443,University Library Management Team 05/24/2006 Meeting,University Library Management Team 05/24/2006 Meeting,,,
oai:ecommons.cornell.edu:1813/12444,University Library Management Team 07/06/2005 Meeting,University Library Management Team 07/06/2005 Meeting,,,
oai:ecommons.cornell.edu:1813/12445,University Library Management Team 03/13/2002 Meeting,University Library Management Team 03/13/2002 Meeting,,,
oai:ecommons.cornell.edu:1813/12446,University Library Management Team 09/12/2001 Meeting,University Library Management Team 09/12/2001 Meeting,,,
oai:ecommons.cornell.edu:1813/12447,University Library Management Team 03/30/2005 Meeting,University Library Management Team 03/30/2005 Meeting,,,
oai:ecommons.cornell.edu:1813/12448,University Library Management Team 05/02/2007 Meeting,University Library Management Team 05/02/2007 Meeting,,,
oai:ecommons.cornell.edu:1813/12449,University Library Management Team 04/26/2001 Meeting,University Library Management Team 04/26/2001 Meeting,,,
oai:ecommons.cornell.edu:1813/12450,University Library Management Team 08/15/2000 Meeting,University Library Management Team 08/15/2000 Meeting,,,
oai:ecommons.cornell.edu:1813/12451,University Library Management Team 02/19/1998 Meeting,University Library Management Team 02/19/1998 Meeting,,,
oai:ecommons.cornell.edu:1813/12452,University Library Management Team 07/17/2002 Meeting,University Library Management Team 07/17/2002 Meeting,,,
oai:ecommons.cornell.edu:1813/12453,University Library Management Team 11/07/2000 Meeting,University Library Management Team 11/07/2000 Meeting,,,
oai:ecommons.cornell.edu:1813/12454,University Library Management Team 04/28/1998 Meeting,University Library Management Team 04/28/1998 Meeting,,,
oai:ecommons.cornell.edu:1813/12455,University Library Management Team 11/17/1998 Meeting,University Library Management Team 11/17/1998 Meeting,,,
oai:ecommons.cornell.edu:1813/12456,University Library Management Team 08/20/1997 Meeting,University Library Management Team 08/20/1997 Meeting,,,
oai:ecommons.cornell.edu:1813/12457,University Library Management Team 10/21/1997 Meeting,University Library Management Team 10/21/1997 Meeting,,,
oai:ecommons.cornell.edu:1813/12458,University Library Management Team 01/19/1999 Meeting,University Library Management Team 01/19/1999 Meeting,,,
oai:ecommons.cornell.edu:1813/12459,University Library Management Team 01/09/2001 Meeting,University Library Management Team 01/09/2001 Meeting,,,
oai:ecommons.cornell.edu:1813/12460,University Library Management Team 03/02/2005 Meeting,University Library Management Team 03/02/2005 Meeting,,,
oai:ecommons.cornell.edu:1813/12461,University Library Management Team 05/23/2000 Meeting,University Library Management Team 05/23/2000 Meeting,,,
oai:ecommons.cornell.edu:1813/12462,University Library Management Team 10/06/1998 Meeting,University Library Management Team 10/06/1998 Meeting,,,
oai:ecommons.cornell.edu:1813/12463,University Library Management Team 12/18/2002 Meeting,University Library Management Team 12/18/2002 Meeting,,,
oai:ecommons.cornell.edu:1813/12464,University Library Management Team 12/16/1997 Meeting,University Library Management Team 12/16/1997 Meeting,,,
oai:ecommons.cornell.edu:1813/12465,University Library Management Team 01/16/2002 Meeting,University Library Management Team 01/16/2002 Meeting,,,
oai:ecommons.cornell.edu:1813/12466,University Library Management Team 12/01/1998 Meeting,University Library Management Team 12/01/1998 Meeting,,,
oai:ecommons.cornell.edu:1813/12467,University Library Management Team 02/27/2001 Meeting,University Library Management Team 02/27/2001 Meeting,,,
oai:ecommons.cornell.edu:1813/12468,University Library Management Team 07/20/1999 Meeting,University Library Management Team 07/20/1999 Meeting,,,
oai:ecommons.cornell.edu:1813/12469,University Library Management Team 04/06/1999 Meeting,University Library Management Team 04/06/1999 Meeting,,,
oai:ecommons.cornell.edu:1813/12470,University Library Management Team 09/08/2004 Meeting,University Library Management Team 09/08/2004 Meeting,,,
oai:ecommons.cornell.edu:1813/12471,University Library Management Team 04/16/2001 Meeting,University Library Management Team 04/16/2001 Meeting,,,
oai:ecommons.cornell.edu:1813/12472,University Library Management Team 10/24/2000 Meeting,University Library Management Team 10/24/2000 Meeting,,,
oai:ecommons.cornell.edu:1813/12473,University Library Management Team 02/01/2000 Meeting,University Library Management Team 02/01/2000 Meeting,,,
oai:ecommons.cornell.edu:1813/12474,University Library Management Team 06/18/2003 Meeting,University Library Management Team 06/18/2003 Meeting,,,
oai:ecommons.cornell.edu:1813/12475,University Library Management Team 10/12/1999 Meeting,University Library Management Team 10/12/1999 Meeting,,,
oai:ecommons.cornell.edu:1813/12476,University Library Management Team 02/05/2003 Meeting,University Library Management Team 02/05/2003 Meeting,,,
oai:ecommons.cornell.edu:1813/12477,University Library Management Team 02/16/1999 Meeting,University Library Management Team 02/16/1999 Meeting,,,
oai:ecommons.cornell.edu:1813/12478,University Library Management Team 02/06/2001 Meeting,University Library Management Team 02/06/2001 Meeting,,,
oai:ecommons.cornell.edu:1813/12479,University Library Management Team 04/11/2000 Meeting,University Library Management Team 04/11/2000 Meeting,,,
oai:ecommons.cornell.edu:1813/12480,University Library Management Team 11/27/2002 Meeting,University Library Management Team 11/27/2002 Meeting,,,
oai:ecommons.cornell.edu:1813/12481,University Library Management Team 03/27/2001 Meeting,University Library Management Team 03/27/2001 Meeting,,,
oai:ecommons.cornell.edu:1813/12482,University Library Management Team 09/21/1999 Meeting,University Library Management Team 09/21/1999 Meeting,,,
oai:ecommons.cornell.edu:1813/12483,University Library Management Team 10/27/1998 Meeting,University Library Management Team 10/27/1998 Meeting,,,
oai:ecommons.cornell.edu:1813/12484,University Library Management Team 06/21/2006 Meeting,University Library Management Team 06/21/2006 Meeting,,,
oai:ecommons.cornell.edu:1813/12485,University Library Management Team 11/11/1997 Meeting,University Library Management Team 11/11/1997 Meeting,,,
oai:ecommons.cornell.edu:1813/12486,University Library Management Team 08/13/2003 Meeting,University Library Management Team 08/13/2003 Meeting,,,
oai:ecommons.cornell.edu:1813/12487,University Library Management Team 06/15/1999 Meeting,University Library Management Team 06/15/1999 Meeting,,,
oai:ecommons.cornell.edu:1813/12488,University Library Management Team 01/30/2002 Meeting,University Library Management Team 01/30/2002 Meeting,,,
oai:ecommons.cornell.edu:1813/12489,University Library Management Team 04/04/2005 Meeting,University Library Management Team 04/04/2005 Meeting,,,
oai:ecommons.cornell.edu:1813/12490,University Library Management Team 02/15/2000 Meeting,University Library Management Team 02/15/2000 Meeting,,,
