oai:ecommons.cornell.edu:1813/2547,"Manuscripts and Water Quality Data for Watersheds and Lakes in Central NY, 1972-2003","David Bouldin, Emeritus Professor, Crop and Soil Science, Cornell University --- 
E-mail: DRB6@Cornell.edu --- 

In 1970 Cornell University received a grant from the Rockefeller Foundation to study runoff from land and its impact on water quality. A multidisciplinary team, focused on the lakes and landscapes in central NY, was developed and led by Professor Robert J Young. Since the above project was finished, I have continued to monitor Fall Creek, sub-watersheds in Fall Creek, other tributaries to Cayuga Lake and the aquifers on the Harford T and R center. (intro.doc)
 --- 
The appended files describe the results of analysis of over 3000 water samples, 1970- 2003, concerned with land runoff and the lakes in central NY. Major findings follow. References to the appropriate document can be found in the folder ""mss""
--- 
Three P fractions were measured: MRP, TDP and TP. MRP is measured on filtered samples without treatment and is presumed to be mostly inorganic P in solution. TDP is measured on filtered samples after oxidation of organic forms of P and hence is total Pin solution. TP is particulate P plus TDP. Usually MRP and TDP are considered the major forms used by algae. (ms1, ms2, ms13, ms14)
 --- 
The average TDP in about 1500 samples from Fall Creek was 0.026 mg per liter, loading was about 4400 Kg P or about 0.13 kg/ha/year . About ? was MRP. Total P was about 0.140 mg/liter. Approximate sources of TDP are as follows: 50% from inactive agriculture and forest, the other 50% attributed to human activities of which about half from diffuse sources and half from point sources. MRP concentrations in runoff from 16 subwatersheds, February to April of 1973, varied from 0.006 to 050 mg/l. The TDP in Cayuga Lake ranges from 0.005 to 0.020 mg per liter (ms3, ms4, ms5, ms6, ms7).
 --- 
NO3 loading from Fall Creek is about 5 kg/ha /year; this is about 80% of the input of inorganic N in precipitation.  This is a consequence of mosaic of sources varying widely in concentration. NO3 loading from 9 subwatersheds in Fall Creek varied from 1 to 7.7 kg/ha/year; no samples containing more than 10 ppm was found. (ms8,ms5,ms9,ms6,ms7,ms10) 
 --- 
Streams draining  wooded areas without human habitations or active agriculture have NO3 concentrations and loadings on the order of 20 % of the inputs of inorganic N from precipitation (~1kg/ha/year). and  similar to those found in the Catskill and Hubbard Brook in NY (ms5,ms6,ms7,ms9) 
 --- 
There are unlikely to be more than a very few small streams in the Cayuga Lake watershed in which the concentration of NO3-N will exceed the 10 ppm public health standard. However  aquifers under heavily fertilized fields may contain more than the public health standard. (ms9, ms5)
 --- 
Estimates of evapotranspiration (ET) for Fall Creek did not change statistically during the period 1926-1996 as estimated by annual precipitation input minus stream outflow, indicating that land use changes were not important in influencing ET.(ms_15)
 --- 
The most important sampling protocols are the following:  Concentrations of constituents in stream water vary seasonally and with flow intensity. This means that a) timing of sampling must be carried out during all seasons and over all flow regimes, b) amounts of various substances such as N, P and sediment transported to lakes and reservoirs are the product of flow multiplied by concentration which means that flow measurements must be made at the same time as samples are taken for analytical determination and c) most of the water leaves the watershed during the 10 to 20 % of the time that highest flows occur; this means that timing of sampling must include frequent sampling during storm events. With respect to TDP, point sources will be most evident under low flow conditions while non- point sources will be most evident under high flow conditions. Loading of non point sources is thus very much dependent on the 10 % to 20% of the time when highest flow conditions occur. --- 
The most important conclusion I reached about watershed management is the following.  Watershed management requires detailed knowledge about the cost of several management options per unit of decrease in loading/ concentration. Our experience was that the various human activities in sub watersheds were correlated with each other. This meant that statistical analysis of correlations between loading of N and P were useless in identifying the management options which would be most beneficial. This also means that commonly used procedures for validating models are useless in terms of developing management strategies . (Ms12)",,application/vnd.ms-excel,Dataset
oai:ecommons.cornell.edu:1813/17038,"Long-term Investigation of Territorial Behavior and Population Dynamics in the Common Loon (Audio Files), 2004","The Loon Project research focuses on two main issues: 1) how young animals acquire a territory, which they must have to breed, and 2) how older, established breeders hold onto their territories for as long as possible. In the course of exploring these two central issues, we have probed other areas, such as the impact of nesting platforms on reproductive success of loons, genetic parentage of loon chicks, changes in the territorial yodels of males, and local movements of breeding and non-breeding loons. More information can be found on the project website (http://www1.chapman.edu/~wpiper/index.html) including techniques (http://www1.chapman.edu/~wpiper/technique.html), and findings (http://www1.chapman.edu/~wpiper/findings.html).",This data package contains 670 audio files recorded in 2004 from The Loon Project. These audio files are contained in 2 zip files in this eCommons record. Detailed metadata for the audio files is located in the following eCommons record: http://hdl.handle.net/1813/15219,,Dataset
oai:ecommons.cornell.edu:1813/17039,"Long-term Investigation of Territorial Behavior and Population Dynamics in the Common Loon (Audio Files), 1999","The Loon Project research focuses on two main issues: 1) how young animals acquire a territory, which they must have to breed, and 2) how older, established breeders hold onto their territories for as long as possible. In the course of exploring these two central issues, we have probed other areas, such as the impact of nesting platforms on reproductive success of loons, genetic parentage of loon chicks, changes in the territorial yodels of males, and local movements of breeding and non-breeding loons. More information can be found on the project website (http://www1.chapman.edu/~wpiper/index.html) including techniques (http://www1.chapman.edu/~wpiper/technique.html), and findings (http://www1.chapman.edu/~wpiper/findings.html).",This data package contains 178 audio files recorded in 1999 from The Loon Project. These audio files are contained in 1 zip file in this eCommons record. Detailed metadata for the audio files is located in the following eCommons record: http://hdl.handle.net/1813/15219,,Dataset
oai:ecommons.cornell.edu:1813/17040,"Long-term Investigation of Territorial Behavior and Population Dynamics in the Common Loon (Audio Files), 1997","The Loon Project research focuses on two main issues: 1) how young animals acquire a territory, which they must have to breed, and 2) how older, established breeders hold onto their territories for as long as possible. In the course of exploring these two central issues, we have probed other areas, such as the impact of nesting platforms on reproductive success of loons, genetic parentage of loon chicks, changes in the territorial yodels of males, and local movements of breeding and non-breeding loons. More information can be found on the project website (http://www1.chapman.edu/~wpiper/index.html) including techniques (http://www1.chapman.edu/~wpiper/technique.html), and findings (http://www1.chapman.edu/~wpiper/findings.html).",This data package contains 115 audio files recorded in 1997 from The Loon Project. These audio files are contained in 1 zip file in this eCommons record. Detailed metadata for the audio files is located in the following eCommons record: http://hdl.handle.net/1813/15219,,Dataset
oai:ecommons.cornell.edu:1813/17041,"Long-term Investigation of Territorial Behavior and Population Dynamics in the Common Loon (Audio Files), 2000","The Loon Project research focuses on two main issues: 1) how young animals acquire a territory, which they must have to breed, and 2) how older, established breeders hold onto their territories for as long as possible. In the course of exploring these two central issues, we have probed other areas, such as the impact of nesting platforms on reproductive success of loons, genetic parentage of loon chicks, changes in the territorial yodels of males, and local movements of breeding and non-breeding loons. More information can be found on the project website (http://www1.chapman.edu/~wpiper/index.html) including techniques (http://www1.chapman.edu/~wpiper/technique.html), and findings (http://www1.chapman.edu/~wpiper/findings.html).",This data package contains 315 audio files recorded in 2000 from The Loon Project. These audio files are contained in 1 zip file in this eCommons record. Detailed metadata for the audio files is located in the following eCommons record: http://hdl.handle.net/1813/15219,,Dataset
oai:ecommons.cornell.edu:1813/17042,"Long-term Investigation of Territorial Behavior and Population Dynamics in the Common Loon (Audio Files), 2007","The Loon Project research focuses on two main issues: 1) how young animals acquire a territory, which they must have to breed, and 2) how older, established breeders hold onto their territories for as long as possible. In the course of exploring these two central issues, we have probed other areas, such as the impact of nesting platforms on reproductive success of loons, genetic parentage of loon chicks, changes in the territorial yodels of males, and local movements of breeding and non-breeding loons. More information can be found on the project website (http://www1.chapman.edu/~wpiper/index.html) including techniques (http://www1.chapman.edu/~wpiper/technique.html), and findings (http://www1.chapman.edu/~wpiper/findings.html).",This data package contains 376 audio files recorded in 2007 from The Loon Project. These audio files are contained in 2 zip files in this eCommons record. Detailed metadata for the audio files is located in the following eCommons record: http://hdl.handle.net/1813/15219,,Dataset
oai:ecommons.cornell.edu:1813/17043,"Long-term Investigation of Territorial Behavior and Population Dynamics in the Common Loon (Audio Files), 2005","The Loon Project research focuses on two main issues: 1) how young animals acquire a territory, which they must have to breed, and 2) how older, established breeders hold onto their territories for as long as possible. In the course of exploring these two central issues, we have probed other areas, such as the impact of nesting platforms on reproductive success of loons, genetic parentage of loon chicks, changes in the territorial yodels of males, and local movements of breeding and non-breeding loons. More information can be found on the project website (http://www1.chapman.edu/~wpiper/index.html) including techniques (http://www1.chapman.edu/~wpiper/technique.html), and findings (http://www1.chapman.edu/~wpiper/findings.html).",This data package contains 254 audio files recorded in 2005 from The Loon Project. These audio files are contained in 1 zip file in this eCommons record. Detailed metadata for the audio files is located in the following eCommons record: http://hdl.handle.net/1813/15219,,Dataset
oai:ecommons.cornell.edu:1813/17044,"Long-term Investigation of Territorial Behavior and Population Dynamics in the Common Loon (Audio Files), 1998","The Loon Project research focuses on two main issues: 1) how young animals acquire a territory, which they must have to breed, and 2) how older, established breeders hold onto their territories for as long as possible. In the course of exploring these two central issues, we have probed other areas, such as the impact of nesting platforms on reproductive success of loons, genetic parentage of loon chicks, changes in the territorial yodels of males, and local movements of breeding and non-breeding loons. More information can be found on the project website (http://www1.chapman.edu/~wpiper/index.html) including techniques (http://www1.chapman.edu/~wpiper/technique.html), and findings (http://www1.chapman.edu/~wpiper/findings.html).",This data package contains 156 audio files recorded in 1998 from The Loon Project. These audio files are contained in 1 zip file in this eCommons record. Detailed metadata for the audio files is located in the following eCommons record: http://hdl.handle.net/1813/15219,,Dataset
oai:ecommons.cornell.edu:1813/17045,"Long-term Investigation of Territorial Behavior and Population Dynamics in the Common Loon (Audio Files), 2008","The Loon Project research focuses on two main issues: 1) how young animals acquire a territory, which they must have to breed, and 2) how older, established breeders hold onto their territories for as long as possible. In the course of exploring these two central issues, we have probed other areas, such as the impact of nesting platforms on reproductive success of loons, genetic parentage of loon chicks, changes in the territorial yodels of males, and local movements of breeding and non-breeding loons. More information can be found on the project website (http://www1.chapman.edu/~wpiper/index.html) including techniques (http://www1.chapman.edu/~wpiper/technique.html), and findings (http://www1.chapman.edu/~wpiper/findings.html).",This data package contains 382 audio files recorded in 2008 from The Loon Project. These audio files are contained in 2 zip files in this eCommons record. Detailed metadata for the audio files is located in the following eCommons record: http://hdl.handle.net/1813/15219,,Dataset
oai:ecommons.cornell.edu:1813/17046,"Long-term Investigation of Territorial Behavior and Population Dynamics in the Common Loon (Audio Files), 2002","The Loon Project research focuses on two main issues: 1) how young animals acquire a territory, which they must have to breed, and 2) how older, established breeders hold onto their territories for as long as possible. In the course of exploring these two central issues, we have probed other areas, such as the impact of nesting platforms on reproductive success of loons, genetic parentage of loon chicks, changes in the territorial yodels of males, and local movements of breeding and non-breeding loons. More information can be found on the project website (http://www1.chapman.edu/~wpiper/index.html) including techniques (http://www1.chapman.edu/~wpiper/technique.html), and findings (http://www1.chapman.edu/~wpiper/findings.html).",This data package contains 572 audio files recorded in 2002 from The Loon Project. These audio files are contained in 2 zip files in this eCommons record. Detailed metadata for the audio files is located in the following eCommons record: http://hdl.handle.net/1813/15219,,Dataset
oai:ecommons.cornell.edu:1813/17047,"Long-term Investigation of Territorial Behavior and Population Dynamics in the Common Loon (Audio Files), 2006","The Loon Project research focuses on two main issues: 1) how young animals acquire a territory, which they must have to breed, and 2) how older, established breeders hold onto their territories for as long as possible. In the course of exploring these two central issues, we have probed other areas, such as the impact of nesting platforms on reproductive success of loons, genetic parentage of loon chicks, changes in the territorial yodels of males, and local movements of breeding and non-breeding loons. More information can be found on the project website (http://www1.chapman.edu/~wpiper/index.html) including techniques (http://www1.chapman.edu/~wpiper/technique.html), and findings (http://www1.chapman.edu/~wpiper/findings.html).",This data package contains 392 audio files recorded in 2006 from The Loon Project. These audio files are contained in 3 zip files in this eCommons record. Detailed metadata for the audio files is located in the following eCommons record: http://hdl.handle.net/1813/15219,,Dataset
oai:ecommons.cornell.edu:1813/17048,"Long-term Investigation of Territorial Behavior and Population Dynamics in the Common Loon (Audio Files), 2001","The Loon Project research focuses on two main issues: 1) how young animals acquire a territory, which they must have to breed, and 2) how older, established breeders hold onto their territories for as long as possible. In the course of exploring these two central issues, we have probed other areas, such as the impact of nesting platforms on reproductive success of loons, genetic parentage of loon chicks, changes in the territorial yodels of males, and local movements of breeding and non-breeding loons. More information can be found on the project website (http://www1.chapman.edu/~wpiper/index.html) including techniques (http://www1.chapman.edu/~wpiper/technique.html), and findings (http://www1.chapman.edu/~wpiper/findings.html).",This data package contains 551 audio files recorded in 2001 from The Loon Project. These audio files are contained in 2 zip files in this eCommons record. Detailed metadata for the audio files is located in the following eCommons record: http://hdl.handle.net/1813/15219,,Dataset
oai:ecommons.cornell.edu:1813/17361,"Vegetation response to six mowing treatments in a central New York old-field meadow, 1999-2007","Six mowing treatments produced some notable differences in vegetation in nine years. Summer vs. Fall mowing, mowing every year, every other year or every third year were the six treatments. Summer mowing every year produced a more grassy meadow; the other treatments produced a more goldenrod-dominated meadow.","This data package must be uncompressed for use. In addition to the data described above, it includes an Ecological Metadata Language (EML) record, which describes in considerable detail the contents of the data table(s), methods, usage rights, and other information. All users of these data are strongly encouraged to review this EML record.",,Dataset
oai:ecommons.cornell.edu:1813/22647,2009/2010 Annual Statistics,"CUL fiscal year input and output statistics on collections, services, expenditures, staffing, and facilities.  Includes current and 6-year longitudinal data.",,,Dataset
oai:ecommons.cornell.edu:1813/28721,2010/11 Trends,"CUL trend data (2005/06-2010/11) on collections, collections use, services, facilities, staffing and expenditures.",,,Dataset
oai:ecommons.cornell.edu:1813/29689,Zooplankton in Offshore Lake Ontario during Intensive Sampling Years 2003 and 2008: Results from the LOLA (Lake Ontario Lower Foodweb Assessment) Program.,"Intensive sampling of the offshore waters of Lake Ontario occurs on a five-year cycle. The 2003 and 2008 binational sampling program is known as the Lake Ontario Lower foodweb Assessment (LOLA). Research cruises were conducted in spring (April), summer (July or August) and fall (September) along several north-south transects. This data package includes epilimnetic (surface layer) and whole water column measurements for zooplankton size (mm), density (#/m3) and biomass (mg dry weight/m3) by species for each site. Veliger size and density from these tows are included as a separate file. Other trophic indicators measured during this program include nutrients (total phosphorus, dissolved silica), water clarity (secchi depth), dissolved oxygen, chlorophyll a, and an assessment of phytoplankton, the microbial food web and the benthic community.","This data package must be uncompressed for use. In addition to the data described above, it includes an Ecological Metadata Language (EML) record, which describes in considerable detail the contents of the data table(s), methods, usage rights, and other information. All users of these data are strongly encouraged to review this EML record.",,Dataset
oai:ecommons.cornell.edu:1813/29691,Water Quality in Offshore Lake Ontario During Intensive Sampling Years 2003 and 2008: Results from the LOLA (Lake Ontario Lower Foodweb Assessment) Program,"Intensive sampling of the offshore waters of Lake Ontario occurs on a five-year cycle. The 2003 and 2008 binational sampling program is known as the Lake Ontario Lower foodweb Assessment (LOLA). Research cruises were conducted in spring (April), summer (July or August) and fall (September) along several north-south transects. Trophic indicators in this data package include nutrients (total phosphorus (TP), soluble reactive phosphorus (SRP), dissolved silicate(Si02), and total dissolved inorganic nitrogen(nitrate and nitrite), water clarity (Secchi depth), and chlorophyll a. Other measurements measured include density and biomass of zooplankton, assessment of phytoplankton and the microbial food web, benthic community assessment, and water column profiles (temperature, fluorescence, turbidity, and oxygen).","This data package must be uncompressed for use. In addition to the data described above, it includes an Ecological Metadata Language (EML) record, which describes in considerable detail the contents of the data table(s), methods, usage rights, and other information. All users of these data are strongly encouraged to review this EML record.",,Dataset
oai:ecommons.cornell.edu:1813/30908,Facebook Usage: Limiting and Leaving,"These data come from a questionnaire of over 400 Internet users, focusing specifically on Facebook and those users who have left the service. Results are reported in Baumer, E. P. S., Adams, P., Khovanskaya, V., Liao, T., Smith, M., Sosik, V. S., & Williams, K. (2013). Limiting, Leaving, and (re)Lapsing: A Survey of Facebook Non-use Practices and Experiences. Proceedings of the ACM Conference on Human Factors in Computing Systems (CHI).","This archive includes three types of files. First, FBLL-SurveyDescription.pdf and FBLL-SurveyDescription.txt both provide a description of the survey instrument, including the text of the survey questions and branching logic about when questions are or are not shown. Second, FBLL-SurveyData.csv contains 410 anonymized responses received to the survey. Purely nonsensical or unusable responses have been removed. Third, for those who use Qualtrics online survey software, FBLL-QualtricsFile.qsf contains an export of the survey questions and branching logic compatible with the Qualtrics.",,Dataset
oai:ecommons.cornell.edu:1813/34422,Field Data from Cornell’s Teaching and Research Farm,"This data set contains field data from the Cornell Teaching and Research Farm in Harford, NY during the period of April 25, 2012 to November 27, 2012.  Locations.csv describes the well / field point / stream locations.  FieldData.csv describes the conditions measured at the locations on each field visit.  Samples.csv describes the water and soil samples that were collected.  Analysis.csv lists the analytical analyses that were performed on the water samples.  Results.csv gives the results of the Analyses.  SM.csv lists the soil moisture (Volumetric Water Content) that was measured in the field.  Soil.csv reports the results of the soil analysis.
Sponsors: Partial funding for this project was awarded by an NSF-IGERT traineeship (Cross-scale Biogeochemistry and Climate) and a grant funded by Federal Formula Funds distributed through the New York State Agricultural Experiment Station.  
Spatial Extent: 4701261 N to 4695291 N, 395197 E to 400287 E, UTM Zone 18
Temporal Extent: 2012-04-25 to 2012-11-27
No Data Indicator: “----“",,,Dataset
oai:ecommons.cornell.edu:1813/34423,Temperature Logger Data from Cornell’s Teaching and Research Farm,"This data set contains data from 3 temperature loggers at the Cornell Teaching and Research Farm in Harford, NY during the period of June 14, 2012 to May 20, 2013.  Shallow groundwater temperature (50 cm) was measured with an Odyssey Depth/Temperature logger at Sites A & C. Air temperature was measured at Site C using a Tru-Trak data logger suspended from a tree branch 1.5 m above the ground.","Site A Location: 42.43435759 N, -76.22652859 W; 4698732 N, 399115 E UTM Zone 18",,Dataset
oai:ecommons.cornell.edu:1813/34425,"Stream Discharge from Harford, NY","This data set contains stream gauge data from Harford, NY during the period of June 18, 2012 to May 20, 2013.  Stream depth was measured at 10 minute intervals with an Odyssey Capacitance Water Level Logger. The stream stage was converted to discharge rates with a rating curve that was generated by correlating stage against periodic wading-rod stream discharge measurements 10 using a Marsh-McBirney Flo-Mate Model 2000 portable flowmeter.  HF_DailyStreamDischarge.csv gives the average daily discharge, HF_StreamGaugeDepthData.csv gives the stream depth measurements (10 minute intervals), HF_RatingCurve.csv gives the data that was used to generate the rating curve, and SouthBoundary.zip contains the shape file for the watershed.","Stream Gauge Location: 42.2800264 N, -76.22524791 W; 4698026 N, 399210 E UTM Zone 18",,Dataset
oai:ecommons.cornell.edu:1813/37320,Data from: Recharge and groundwater use in the North China Plain for six irrigated crops for an eleven year period,"(Related journal paper prepared in cooperation with Cornell University, BEE Soil and Water Lab.  Paper abstract follows.)  Water tables are dropping by approximately one meter annually throughout the North China Plain mainly due to water withdrawals for irrigating winter wheat year after year. In order to examine whether the drawdown can be reduced we calculate the net water use for an 11 year field experiments from 2003 to 2013 where six irrigated crops (winter wheat, summer maize, cotton, peanuts, sweet potato, ryegrass) were grown in different crop rotations in the North China Plain. As part of this experiment moisture contents were measured each at 20 cm intervals in the top 1.8 m. Recharge and net water use were calculated based on these moisture measurement. Results showed that winter wheat and ryegrass had the least recharge with an average of 27mm/year and 39 mm/year, respectively; cotton had the most recharge with an average of 211 mm/year) followed by peanuts with 118 mm/year, sweet potato with 76 mm/year, and summer maize with 44 mm/year. Recharge depended on the amount of irrigation water pumped from the aquifer and therefore a poor indicators of future groundwater decline. Instead net water use (recharge minus irrigation) was found to be good indicator for the decline of the water table. The smallest amount of net (ground water) used was cotton with an average of 14 mm/year, followed by peanut with 32 mm/year, summer maize with 71 mm/year, sweet potato with 74 mm/year. Winter wheat and ryegrass had the greatest net water use with the average of 198 mm/year and 111 mm/year, respectively. Our calculations showed that any single crop would use less water than the prevalent winter maize summer wheat rotation. This growing one crop instead of two will reduce the decline of groundwater and in some rain rich years increase the ground water level, but will result in less income for the farmers.","These data include measured precipitation, measured pan evaporation, planting and harvest dates and measured soil moisture contents of 0-180 cm soil profile at approximately 10-day intervals, annual groundwater table data from 2003 to 2013 by China Agricultural University in cooperation with Luancheng Agro-Ecosystem Experimental Station of Chinese Academy of Sciences.",,Dataset
oai:ecommons.cornell.edu:1813/37995,Tags_2011_2013-03-28,,Details on the 2011 salmon tagging data accompanying published manuscript on effects of total dissolved gas.,,Dataset
oai:ecommons.cornell.edu:1813/39029,Data from: Landscape-scale movement of terrestrial pyrogenic carbon following land-use change in headwaters of the White Nile watershed of East Africa,,,,Dataset
oai:ecommons.cornell.edu:1813/39030,A survey assessment of perspectives on geohistorical data among oyster restoration professionals in the United States,"Conservation paleobiology aims to apply data from geohistorical records, such as fossils and their 
associated sediments, to the conservation of biodiversity and ecosystem services. Integrating geohistorical data 
into conservation/restoration practice, however, has proved difficult. In order to better understand how 
geohistorical data can be more effectively integrated into the conservation/restoration of an ecologically, 
economically, and culturally important group—oysters—a web-based survey was conducted to assess the awareness 
and understanding of geohistorical data, and perspectives on their use in restoration, among oyster researchers 
and restoration practitioners in the United States.

The 97 survey responses demonstrate overall willingness to use geohistorical data in oyster restoration, but also 
highlight knowledge gaps. For instance, although many respondents understood some uses for geohistorical data, 
e.g. providing baseline information, few respondents mentioned others, such as reconstructing historical ranges of 
variation of ecosystem attributes. Respondents were also generally unaware of the full range of restoration metrics 
that can be measured from geohistorical records. The responses further suggested how geohistorical information 
might both reinforce and expand the information currently available to oyster restoration professionals. For 
instance, only half of respondents indicated that their baseline information pre-dates the 20th century, but 
geohistorical records of oysters can provide data on timescales ranging from decades to millennia. Finally, it is 
argued that to raise awareness of this underutilized information and address respondents’ doubts about 
geohistorical data’s completeness, precision/accuracy, and relevance in a rapidly changing, human-dominated world, 
increased collaboration between conservation paleobiologists and conservation/restoration scientists is needed.",,,Dataset
oai:ecommons.cornell.edu:1813/39081,Revisiting the Economics of Privacy: Population Statistics and Confidentiality Protection as Public Goods,"We consider the problem of the public release of statistical information about a population–explicitly accounting for the public-good properties of both data accuracy and privacy loss. We first consider the implications of adding the public-good component to recently published models of private data publication under differential privacy guarantees using a Vickery-Clark-Groves mechanism and a Lindahl mechanism. We show that data quality will be inefficiently under-supplied. Next, we develop a standard social planner’s problem using the technology set implied by (ε, δ)-differential privacy with (α, β)-accuracy for the Private Multiplicative Weights query release mechanism to study the properties of optimal provision of data accuracy and privacy loss when both are public goods. Using the production possibilities frontier implied by this technology, explicitly parameterized interdependent preferences, and the social welfare function, we display properties of the solution to the social planner’s problem. Our results directly quantify the optimal choice of data accuracy and privacy loss as functions of the technology and preference parameters. Some of these properties can be quantified using population statistics on marginal preferences and correlations between income, data accuracy preferences, and privacy loss preferences that are available from survey data. Our results show that government data custodians should publish more accurate statistics with weaker privacy guarantees than would occur with purely private data publishing. Our statistical results using the General Social Survey and the Cornell National Social Survey indicate that the welfare losses from under-providing data accuracy while over-providing privacy protection can be substantial.",,,Dataset
oai:ecommons.cornell.edu:1813/39216,Framing Annotation Data for News Articles,These data were collected from Mechanical Turk workers (www.mturk.com) and students at two research universities who were asked to highlight the words and phrases related to framing in political news articles.,This archive includes three files. BaumerEtAl_NAACL-HLT-2015.sql contains the data. _Readme.txt provides a description of the data format and instructions for use. naaclhlt2015-Framing.pdf is a preprint of the article that analyzes these data.,,Dataset
oai:ecommons.cornell.edu:1813/39215,"Data for ""A microfabricated fixed path length silicon sample holder improves background subtraction for cryoSAXS""","The application of small-angle X-ray scattering (SAXS) for high-throughput characterization of biological macromolecules in solution is limited by radiation damage. By cryocooling samples, radiation damage and required sample volumes can be reduced by orders of magnitude. However, the challenges of reproducibly creating the identically sized vitrified samples necessary for conventional background subtraction limit the widespread adoption of this method. Fixed path length silicon sample holders for cryoSAXS have been micro fabricated to address these challenges. They have low background scattering and X-ray absorption, require only 640 nl of sample, and allow reproducible sample cooling. Data collected in the sample holders from a nominal illuminated sample volume of 2.5 nl are reproducible down to q ’ 0.02 Å-1, agree with previous cryoSAXS work and are of sufficient quality for reconstructions that match measured crystal structures. These sample holders thus allow faster, more routine cryoSAXS data collection. Additional development is required to reduce sample fracturing and improve data quality at low q.",,,Dataset
oai:ecommons.cornell.edu:1813/40851,Craig isotopic discrimination data,"The diet-tissue discrimination factor is the amount by which a consumer’s tissue varies isotopically from its diet, and is therefore a key element in models that use stable isotopes to estimate diet composition. In this study we measured discrimination factors in blood (whole blood, red blood cells and plasma), liver, muscle and feathers of Double-crested Cormorants (Phalacrocorax auritus) for stable isotope ratios of carbon, nitrogen and sulfur.",,,Dataset
oai:ecommons.cornell.edu:1813/40855,A single-molecule approach to ZnO defect studies: Single photons and single defects,"Investigations that probe defects one at a time offer a unique opportunity to observe properties and dynamics that are washed out of ensemble measurements.  Here we present confocal fluorescence measurements of individual defects in Al-doped ZnO nanoparticles and undoped ZnO sputtered films that are excited with sub-bandgap energy light.  Photon correlation measurements yield both antibunching and bunching, indicative of single-photon emission from isolated defects that possess a metastable shelving state.  The single-photon emission is in the range ~560 – 720 nm and typically exhibits two broad spectral peaks separated by ~150 meV.  The excited state lifetimes range from 1 – 13 ns, consistent with the finite-size and surface effects of nanoparticles and small grains.  We also observe discrete jumps in the fluorescence intensity between a bright state and a dark state.  The dwell times in each state are exponentially distributed and the average dwell time in the bright (dark) state does (may) depend on the power of the exciting laser.  Taken together, our measurements demonstrate the utility of a single-molecule approach to semiconductor defect studies and highlight ZnO as a potential host material for single-defect based applications.",,,Dataset
oai:ecommons.cornell.edu:1813/41193,Dissipation signatures of the normal and superfluid phases in torsion pendulum experiments with ³He in aerogel,"We present data for the energy dissipation factor Q⁻¹ over a broad temperature range at various pressures of a torsion pendulum setup used to study ³He confined in a 98% open silica aerogel. Values for Q⁻¹ above Tc are temperature independent and have weak pressure dependence. Below Tc, a deliberate axial compression of the aerogel by 10% widens the range of metastability for a superfluid equal spin pairing (ESP) state; we observe this ESP phase on cooling and the B phase on warming over an extended temperature region. While the dissipation for the B phase tends to zero as T → 0, Q⁻¹ exhibits a peak value greater than that at Tc at intermediate temperatures. Values for Q⁻¹ in the ESP phase are consistently higher than in the B phase and are proportional to the superfluid fraction until the ESP to B phase transition is attained. We apply a viscoelastic collision-drag model, which couples the motion of the helium and the aerogel through a frictional relaxation time. We conclude that unless the frictional relaxation time is an order of magnitude larger than expected, an additional mechanism to dissipate energy not captured in the collision-drag model and related to the emergence of the superfluid order must exist. The extra dissipation below Tc is possibly associated with mutual friction between the superfluid phases and the clamped normal fluid. The pressure dependence of the measured dissipation in both superfluid phases is likely related to the pressure dependence of the gap structure of the ""dirty"" superfluid. The large dissipation in the ESP state is consistent with the phase being the A or the Polar with the order parameter nodes oriented in the plane of the cell and perpendicular to the aerogel anisotropy axis.",,,Dataset
oai:ecommons.cornell.edu:1813/41299,"Ethiopia’s Productive Safety Net Program (PSNP) national baseline database (NBD): Georeferenced site, management, topography, climate, soil carbon, soil fertility indicators, yield and low-cost soil mid-infrared (MIR) analysis results","Ethiopia’s climate smart initiative (CSI) aims to integrate the implications of climate change into Productive Safety Net Programs (PSNP) activities, and systems to strengthen this important social safety net program, and enable Ethiopia to better manage climate risks and help its chronically food insecure population better cope with shocks, create assets and secure livelihoods, even as the climate changes. CSI is also tasked with preparing the ground for PSNP’s sustainable public work programs to access climate finance and possibly payments from ecosystem services and benefits to spur and enable the transition towards low-carbon, climate-resilient growth and development. More robust and cost effective analysis and information on soil carbon stock changes and associate soil fertility and productivity indicators over space and time is required at multiple stages of development and implementation of PSNP’ participatory integrated watershed management projects to access climate finance.

The main objectives of this study are to: (i) assemble business as usual and project scenario baseline database on soil carbon and other soils fertility, health and productivity indicators for six chronically food insecure and vulnerable Ethiopian regional states (i.e., Afar, Amhara, Oromia, SNNPR, Somali and Tigray), where PSNP’s sustainable agricultural and environmental rehabilitation public works have been implemented widely, ii) assess the impacts of Ethiopia’s PSNP participatory integrated watershed intervention projects on soil carbon capture and sequestration, as well as on other climate smart environmental and agricultural co-benefits in light of climate change, food security and low-carbon livelihoods in these regions, and (iii) support Ethiopia’s safety net climate smart initiative to take advantage of international carbon and climate finance opportunities to support sustaining the existing activities as well as scaling-up future implementations of PSNP participatory watershed public works projects in Ethiopia.",,,Dataset
